order_id,order_date,customer_id,gender,age_group,region,category,product,quantity,unit_price,discount,revenue,channel,status
ORD02822,2023-05-15,CUST0027,Female,35-44,East,Clothing,Hoodie,1,86.1,0.0,86.1,Organic Search,Cancelled
ORD02823,2023-08-13,CUST0165,Female,18-24,Central,Electronics,Bluetooth Speaker,2,80.6,0.15,137.02,Email,Returned
ORD02824,2023-05-13,CUST0965,Other,25-34,South,Clothing,Sneakers,1,131.53,0.0,131.53,Email,Completed
ORD02825,2023-06-09,CUST0658,Other,45-54,South,Electronics,USB Hub,1,68.64,0.1,61.78,Email,Cancelled
ORD02826,2023-10-02,CUST0504,Male,55+,Central,Electronics,Wireless Earbuds,2,282.05,0.0,564.1,Organic Search,Completed
ORD02827,2023-09-02,CUST0979,Female,35-44,East,Clothing,Jacket,1,126.2,0.0,126.2,Email,Completed
ORD02828,2023-03-29,CUST0729,Female,55+,East,Clothing,Jeans,2,37.4,0.0,74.8,Direct,Completed
ORD02829,2023-07-04,CUST1050,Other,18-24,North,Electronics,Smart Watch,2,141.81,0.1,255.26,Social Media,Returned
ORD02830,2023-02-18,CUST0639,Other,45-54,West,Electronics,Phone Case,1,43.07,0.0,43.07,Paid Ad,Completed
ORD02831,2023-07-15,CUST1167,Female,18-24,West,Electronics,Smart Watch,1,166.94,0.15,141.9,Direct,Cancelled
ORD02832,2023-08-19,CUST0294,Male,55+,North,Beauty,Lip Balm,2,79.52,0.0,159.04,Social Media,Returned
ORD02833,2023-04-08,CUST0981,Male,18-24,East,Clothing,Jacket,1,155.04,0.0,155.04,Direct,Completed
ORD02834,2023-06-01,CUST1168,Female,18-24,North,Electronics,USB Hub,2,82.57,0.0,165.14,Organic Search,Completed
ORD02835,2023-06-27,CUST0063,Other,45-54,West,Books,Cook Book,1,14.55,0.1,13.1,Email,Completed
ORD02836,2023-10-26,CUST0452,Male,55+,West,Electronics,Phone Case,1,146.63,0.0,146.63,Social Media,Completed
ORD02837,2023-12-12,CUST0452,Male,55+,West,Books,Novel,1,16.6,0.15,14.11,Paid Ad,Returned
ORD02838,2023-03-01,CUST0962,Male,45-54,North,Beauty,Hair Mask,1,62.83,0.1,56.55,Email,Completed
ORD02839,2023-09-09,CUST1184,Other,35-44,West,Clothing,Jacket,1,61.31,0.0,61.31,Social Media,Completed
ORD02840,2023-06-21,CUST0847,Other,55+,East,Books,Python Programming,2,22.42,0.0,44.84,Direct,Completed
ORD02841,2023-06-26,CUST0225,Male,45-54,East,Beauty,Sunscreen,2,34.14,0.0,68.28,Paid Ad,Completed
ORD02842,2023-09-07,CUST0368,Other,35-44,North,Books,Data Science Handbook,4,43.28,0.1,155.81,Direct,Completed
ORD02843,2023-10-26,CUST0552,Other,45-54,South,Home & Kitchen,Air Fryer,2,138.92,0.0,277.84,Paid Ad,Completed
ORD02844,2023-11-10,CUST0009,Male,25-34,North,Electronics,Wireless Earbuds,3,115.89,0.05,330.29,Paid Ad,Completed
ORD02845,2023-08-03,CUST0013,Other,45-54,North,Books,Self-Help Guide,1,49.97,0.2,39.98,Social Media,Completed
ORD02846,2023-06-18,CUST1065,Male,45-54,North,Beauty,Moisturiser,4,45.48,0.0,181.92,Social Media,Completed
ORD02847,2023-09-15,CUST0600,Female,45-54,Central,Clothing,Jeans,2,50.67,0.0,101.34,Email,Cancelled
ORD02848,2023-05-22,CUST0320,Other,45-54,North,Home & Kitchen,Coffee Maker,1,172.58,0.05,163.95,Organic Search,Cancelled
ORD02849,2023-07-31,CUST0820,Female,25-34,South,Home & Kitchen,Blender,2,76.5,0.0,153.0,Email,Completed
ORD02850,2023-06-18,CUST1066,Female,55+,North,Clothing,Sneakers,2,117.86,0.1,212.15,Email,Completed
ORD02851,2023-08-18,CUST0056,Male,18-24,North,Electronics,Wireless Earbuds,4,346.13,0.1,1246.07,Organic Search,Cancelled
ORD02852,2023-05-19,CUST1113,Male,35-44,South,Electronics,Bluetooth Speaker,3,57.38,0.1,154.93,Paid Ad,Completed
ORD02853,2023-05-04,CUST0047,Male,18-24,North,Beauty,Lip Balm,1,42.1,0.05,39.99,Direct,Completed
ORD02854,2023-10-26,CUST0176,Male,25-34,East,Beauty,Moisturiser,1,57.24,0.1,51.52,Paid Ad,Returned
ORD02855,2023-03-31,CUST0891,Male,55+,Central,Electronics,Bluetooth Speaker,1,229.44,0.15,195.02,Direct,Completed
ORD02856,2023-07-20,CUST0107,Other,35-44,Central,Electronics,Bluetooth Speaker,1,322.27,0.1,290.04,Organic Search,Completed
ORD02857,2023-05-13,CUST0441,Male,18-24,East,Electronics,USB Hub,3,138.81,0.15,353.97,Social Media,Completed
ORD02858,2023-02-25,CUST0225,Male,45-54,East,Books,Python Programming,4,11.64,0.0,46.56,Email,Completed
ORD02859,2023-02-23,CUST1108,Other,55+,East,Books,Cook Book,4,41.62,0.05,158.16,Organic Search,Completed
ORD02860,2023-04-29,CUST0586,Male,45-54,West,Beauty,Moisturiser,3,54.9,0.1,148.23,Social Media,Completed
ORD02861,2023-10-07,CUST1043,Male,18-24,South,Electronics,Wireless Earbuds,1,106.1,0.0,106.1,Social Media,Completed
ORD02862,2023-05-30,CUST1055,Other,55+,West,Home & Kitchen,Blender,2,50.1,0.0,100.2,Paid Ad,Returned
ORD02863,2023-11-09,CUST0025,Female,35-44,West,Clothing,Hoodie,1,71.18,0.0,71.18,Organic Search,Returned
ORD02864,2023-08-04,CUST0924,Other,35-44,East,Clothing,Hoodie,1,76.08,0.0,76.08,Direct,Completed
ORD02865,2023-07-06,CUST0211,Female,35-44,West,Electronics,USB Hub,4,27.46,0.1,98.86,Email,Cancelled
ORD02866,2023-08-03,CUST0893,Male,25-34,West,Clothing,Jacket,1,120.5,0.1,108.45,Organic Search,Completed
ORD02867,2023-07-22,CUST0232,Female,18-24,West,Clothing,Sneakers,3,83.28,0.2,199.87,Organic Search,Cancelled
ORD02868,2023-09-08,CUST0414,Female,18-24,West,Home & Kitchen,Bed Sheets,2,102.09,0.1,183.76,Paid Ad,Completed
ORD02869,2023-05-30,CUST0682,Other,18-24,North,Clothing,Sneakers,2,158.12,0.15,268.8,Direct,Completed
ORD02870,2023-06-17,CUST0865,Male,35-44,West,Clothing,Hoodie,2,71.9,0.05,136.61,Social Media,Returned
ORD02871,2023-10-17,CUST0507,Other,18-24,North,Home & Kitchen,Scented Candle,1,87.62,0.0,87.62,Direct,Cancelled
ORD02872,2023-11-07,CUST0291,Other,35-44,South,Books,Cook Book,1,15.67,0.0,15.67,Organic Search,Returned
ORD02873,2023-10-16,CUST1105,Female,55+,West,Beauty,Sunscreen,1,34.82,0.05,33.08,Social Media,Returned
ORD02874,2023-07-02,CUST0415,Female,55+,North,Clothing,Sneakers,1,113.6,0.1,102.24,Organic Search,Completed
ORD02875,2023-09-14,CUST0981,Male,18-24,East,Books,Self-Help Guide,4,17.61,0.0,70.44,Email,Returned
ORD02876,2023-07-14,CUST0126,Male,45-54,Central,Home & Kitchen,Coffee Maker,1,63.56,0.0,63.56,Paid Ad,Completed
ORD02877,2023-07-18,CUST0489,Female,25-34,East,Electronics,USB Hub,1,139.16,0.0,139.16,Organic Search,Cancelled
ORD02878,2023-05-08,CUST0967,Other,45-54,East,Clothing,Jeans,1,170.15,0.15,144.63,Paid Ad,Completed
ORD02879,2023-08-05,CUST0991,Female,18-24,Central,Home & Kitchen,Coffee Maker,2,126.67,0.0,253.34,Email,Returned
ORD02880,2023-05-02,CUST0654,Female,55+,South,Clothing,T-Shirt,3,32.31,0.0,96.93,Paid Ad,Returned
ORD02881,2023-06-12,CUST0907,Other,35-44,North,Home & Kitchen,Bed Sheets,3,51.67,0.0,155.01,Organic Search,Completed
ORD02882,2023-10-04,CUST0595,Other,25-34,East,Electronics,Smart Watch,1,254.97,0.0,254.97,Email,Completed
ORD02883,2023-05-09,CUST0916,Other,25-34,South,Books,Python Programming,2,24.39,0.1,43.9,Email,Completed
ORD02884,2023-03-17,CUST0973,Male,25-34,South,Books,Novel,2,51.93,0.05,98.67,Organic Search,Returned
ORD02885,2023-03-16,CUST0933,Other,35-44,Central,Clothing,Jacket,3,85.0,0.0,255.0,Email,Completed
ORD02886,2023-11-04,CUST0399,Other,45-54,West,Electronics,USB Hub,1,257.35,0.15,218.75,Social Media,Completed
ORD02887,2023-07-20,CUST0577,Male,35-44,North,Electronics,USB Hub,1,253.99,0.15,215.89,Paid Ad,Returned
ORD02888,2023-06-30,CUST0374,Other,18-24,Central,Home & Kitchen,Blender,1,51.22,0.0,51.22,Paid Ad,Completed
ORD02889,2023-09-21,CUST0044,Female,55+,North,Home & Kitchen,Blender,2,61.21,0.0,122.42,Social Media,Completed
ORD02890,2023-09-28,CUST0235,Female,45-54,South,Clothing,Jeans,3,82.78,0.0,248.34,Organic Search,Completed
ORD02891,2023-06-12,CUST0311,Female,55+,South,Electronics,Wireless Earbuds,1,29.69,0.1,26.72,Email,Completed
ORD02892,2023-08-25,CUST0428,Female,45-54,East,Electronics,Wireless Earbuds,1,60.07,0.05,57.07,Social Media,Returned
ORD02893,2023-09-11,CUST0452,Male,55+,West,Beauty,Moisturiser,2,44.82,0.15,76.19,Social Media,Completed
ORD02894,2023-08-17,CUST0221,Other,25-34,South,Clothing,Jeans,4,72.17,0.05,274.25,Social Media,Cancelled
ORD02895,2023-04-20,CUST1035,Female,55+,North,Clothing,Jacket,1,27.34,0.0,27.34,Email,Returned
ORD02896,2023-10-10,CUST1014,Female,45-54,West,Books,Data Science Handbook,1,46.18,0.0,46.18,Paid Ad,Returned
ORD02897,2023-07-27,CUST0683,Other,35-44,Central,Clothing,Jeans,1,142.82,0.0,142.82,Social Media,Cancelled
ORD02898,2023-05-30,CUST0071,Male,25-34,East,Beauty,Sunscreen,1,62.59,0.0,62.59,Paid Ad,Completed
ORD02899,2023-07-03,CUST0036,Female,25-34,North,Clothing,T-Shirt,2,26.51,0.0,53.02,Social Media,Completed
ORD02900,2023-02-24,CUST1015,Male,25-34,West,Home & Kitchen,Scented Candle,1,170.79,0.1,153.71,Organic Search,Returned
ORD02901,2023-04-11,CUST0406,Other,25-34,North,Beauty,Lip Balm,4,67.56,0.05,256.73,Paid Ad,Completed
ORD02902,2023-09-10,CUST0412,Other,25-34,South,Books,Data Science Handbook,2,25.93,0.1,46.67,Organic Search,Completed
ORD02903,2023-01-01,CUST0481,Other,18-24,South,Beauty,Face Serum,2,66.96,0.05,127.22,Organic Search,Cancelled
ORD02904,2023-07-01,CUST1089,Other,45-54,Central,Clothing,T-Shirt,3,134.16,0.0,402.48,Organic Search,Completed
ORD02905,2023-07-23,CUST1114,Female,45-54,West,Clothing,Jeans,5,68.43,0.0,342.15,Direct,Completed
ORD02906,2023-03-07,CUST0452,Male,55+,West,Home & Kitchen,Air Fryer,1,140.54,0.15,119.46,Email,Returned
ORD02907,2023-11-23,CUST0051,Male,18-24,East,Clothing,Jeans,1,141.41,0.05,134.34,Direct,Completed
ORD02908,2023-05-15,CUST1172,Male,45-54,Central,Electronics,Smart Watch,1,240.92,0.0,240.92,Social Media,Returned
ORD02909,2023-06-05,CUST0452,Male,55+,West,Books,Self-Help Guide,3,44.15,0.15,112.58,Organic Search,Completed
ORD02910,2023-06-05,CUST0501,Female,35-44,South,Electronics,Bluetooth Speaker,4,243.1,0.05,923.78,Organic Search,Cancelled
ORD02911,2023-05-16,CUST0286,Female,35-44,Central,Clothing,Jeans,2,113.58,0.0,227.16,Organic Search,Cancelled
ORD02912,2023-01-11,CUST0477,Female,45-54,South,Home & Kitchen,Air Fryer,1,166.87,0.0,166.87,Email,Returned
ORD02913,2023-09-02,CUST0995,Female,55+,East,Home & Kitchen,Blender,3,146.0,0.0,438.0,Email,Returned
ORD02914,2023-11-19,CUST0257,Female,55+,West,Home & Kitchen,Air Fryer,1,116.91,0.15,99.37,Direct,Cancelled
ORD02915,2023-05-14,CUST0733,Female,18-24,East,Books,Data Science Handbook,1,27.23,0.05,25.87,Organic Search,Completed
ORD02916,2023-08-19,CUST0823,Male,45-54,North,Home & Kitchen,Bed Sheets,3,194.61,0.0,583.83,Paid Ad,Cancelled
ORD02917,2023-09-05,CUST1055,Other,55+,West,Electronics,Phone Case,1,159.81,0.1,143.83,Organic Search,Cancelled
ORD02918,2023-10-02,CUST0666,Male,35-44,South,Home & Kitchen,Coffee Maker,1,103.98,0.15,88.38,Paid Ad,Completed
ORD02919,2023-07-03,CUST0002,Male,55+,North,Home & Kitchen,Scented Candle,2,151.96,0.2,243.14,Email,Completed
ORD02920,2023-06-05,CUST0663,Male,45-54,Central,Home & Kitchen,Coffee Maker,2,179.77,0.0,359.54,Social Media,Cancelled
ORD02921,2023-06-10,CUST1016,Male,25-34,East,Clothing,Sneakers,1,37.59,0.05,35.71,Email,Completed
ORD02922,2023-08-29,CUST0051,Male,18-24,East,Electronics,Smart Watch,1,320.57,0.1,288.51,Social Media,Completed
ORD02923,2023-09-23,CUST0794,Other,55+,North,Beauty,Hair Mask,1,17.36,0.15,14.76,Social Media,Returned
ORD02924,2023-05-01,CUST0722,Male,18-24,North,Home & Kitchen,Coffee Maker,5,130.05,0.0,650.25,Email,Completed
ORD02925,2023-06-21,CUST0632,Male,35-44,East,Books,Cook Book,1,33.05,0.0,33.05,Direct,Returned
ORD02926,2023-10-19,CUST0537,Other,35-44,South,Electronics,Bluetooth Speaker,1,274.25,0.05,260.54,Social Media,Cancelled
ORD02927,2023-09-20,CUST1007,Other,18-24,West,Home & Kitchen,Coffee Maker,1,119.8,0.1,107.82,Social Media,Returned
ORD02928,2023-12-02,CUST0037,Male,55+,North,Beauty,Lip Balm,3,60.33,0.05,171.94,Organic Search,Completed
ORD02929,2023-09-07,CUST0802,Male,18-24,Central,Home & Kitchen,Coffee Maker,1,81.38,0.05,77.31,Organic Search,Returned
ORD02930,2023-06-26,CUST0706,Male,55+,West,Electronics,USB Hub,1,267.67,0.05,254.29,Paid Ad,Completed
ORD02931,2023-08-05,CUST1149,Other,55+,North,Electronics,Smart Watch,1,151.7,0.0,151.7,Organic Search,Returned
ORD02932,2023-08-18,CUST0041,Other,25-34,East,Electronics,Wireless Earbuds,5,19.57,0.05,92.96,Paid Ad,Completed
ORD02933,2023-03-20,CUST1176,Female,25-34,North,Books,Novel,1,38.61,0.0,38.61,Email,Completed
ORD02934,2023-07-28,CUST0189,Female,55+,North,Electronics,Bluetooth Speaker,2,348.04,0.0,696.08,Social Media,Completed
ORD02935,2023-08-28,CUST1016,Male,25-34,East,Clothing,Jacket,1,73.74,0.1,66.37,Social Media,Completed
ORD02936,2023-04-26,CUST0623,Female,35-44,South,Home & Kitchen,Scented Candle,3,199.68,0.0,599.04,Social Media,Completed
ORD02937,2023-09-14,CUST1125,Other,35-44,West,Electronics,Bluetooth Speaker,1,257.73,0.05,244.84,Direct,Returned
ORD02938,2023-08-04,CUST0407,Female,35-44,South,Clothing,Jacket,2,45.37,0.0,90.74,Social Media,Cancelled
ORD02939,2023-11-10,CUST0879,Male,35-44,North,Home & Kitchen,Coffee Maker,4,148.88,0.05,565.74,Paid Ad,Returned
ORD02940,2023-02-28,CUST0642,Female,45-54,North,Books,Data Science Handbook,1,28.41,0.0,28.41,Paid Ad,Completed
ORD02941,2023-05-26,CUST1041,Female,25-34,South,Electronics,Phone Case,2,173.38,0.0,346.76,Direct,Completed
ORD02942,2023-08-07,CUST0516,Male,45-54,West,Electronics,Phone Case,2,273.44,0.0,546.88,Social Media,Completed
ORD02943,2023-06-03,CUST0065,Other,35-44,West,Books,Novel,2,54.85,0.15,93.25,Social Media,Completed
ORD02944,2023-08-29,CUST0066,Male,35-44,East,Books,Self-Help Guide,1,23.0,0.2,18.4,Direct,Completed
ORD02945,2023-09-08,CUST0938,Other,18-24,East,Clothing,Sneakers,2,89.86,0.0,179.72,Paid Ad,Completed
ORD02946,2023-04-01,CUST0916,Other,25-34,South,Electronics,USB Hub,2,269.09,0.05,511.27,Paid Ad,Returned
ORD02947,2023-07-22,CUST0010,Female,35-44,Central,Beauty,Moisturiser,2,33.12,0.15,56.3,Paid Ad,Cancelled
ORD02948,2023-07-21,CUST0226,Other,45-54,West,Beauty,Face Serum,1,42.0,0.2,33.6,Social Media,Completed
ORD02949,2023-06-21,CUST1152,Other,45-54,West,Home & Kitchen,Air Fryer,1,72.98,0.05,69.33,Organic Search,Completed
ORD02950,2023-11-01,CUST0543,Male,45-54,Central,Electronics,Smart Watch,1,311.38,0.0,311.38,Paid Ad,Completed
ORD02951,2023-09-26,CUST0206,Male,25-34,East,Books,Cook Book,3,48.35,0.0,145.05,Organic Search,Completed
ORD02952,2023-08-26,CUST0822,Female,25-34,East,Electronics,Bluetooth Speaker,1,207.99,0.15,176.79,Social Media,Completed
ORD02953,2023-08-29,CUST0376,Male,35-44,Central,Books,Self-Help Guide,1,15.0,0.05,14.25,Social Media,Completed
ORD02954,2023-07-11,CUST0717,Male,45-54,West,Home & Kitchen,Scented Candle,1,86.33,0.0,86.33,Social Media,Completed
ORD02955,2023-10-27,CUST0166,Female,55+,North,Clothing,T-Shirt,3,55.6,0.2,133.44,Direct,Completed
ORD02956,2023-08-25,CUST0733,Female,18-24,East,Clothing,T-Shirt,4,92.07,0.0,368.28,Social Media,Completed
ORD02957,2023-09-02,CUST1114,Female,45-54,West,Home & Kitchen,Air Fryer,1,204.0,0.0,204.0,Organic Search,Returned
ORD02958,2023-10-06,CUST0288,Other,55+,North,Clothing,Jeans,1,86.3,0.2,69.04,Organic Search,Completed
ORD02959,2023-05-28,CUST0342,Female,18-24,Central,Books,Self-Help Guide,2,53.28,0.1,95.9,Email,Completed
ORD02960,2023-09-20,CUST0243,Male,55+,East,Books,Data Science Handbook,1,43.4,0.0,43.4,Direct,Returned
ORD02961,2023-05-05,CUST0480,Other,25-34,West,Clothing,T-Shirt,4,110.98,0.0,443.92,Organic Search,Cancelled
ORD02962,2023-06-15,CUST0689,Female,35-44,North,Books,Data Science Handbook,3,8.95,0.15,22.82,Organic Search,Returned
ORD02963,2023-06-13,CUST1106,Male,25-34,East,Home & Kitchen,Air Fryer,1,75.26,0.0,75.26,Paid Ad,Completed
ORD02964,2023-11-27,CUST0355,Other,45-54,Central,Beauty,Sunscreen,2,43.58,0.0,87.16,Paid Ad,Completed
ORD02965,2023-10-04,CUST1029,Male,45-54,West,Books,Cook Book,2,51.23,0.0,102.46,Social Media,Completed
ORD02966,2023-08-27,CUST0821,Female,55+,Central,Home & Kitchen,Coffee Maker,1,22.01,0.1,19.81,Social Media,Completed
ORD02967,2023-09-01,CUST0505,Other,25-34,Central,Electronics,Smart Watch,3,200.25,0.0,600.75,Social Media,Completed
ORD02968,2023-07-31,CUST0131,Male,35-44,Central,Clothing,Hoodie,1,86.18,0.05,81.87,Organic Search,Completed
ORD02969,2023-11-08,CUST0175,Male,55+,South,Electronics,Wireless Earbuds,2,265.74,0.0,531.48,Direct,Completed
ORD02970,2023-07-18,CUST0174,Male,55+,Central,Home & Kitchen,Coffee Maker,2,101.53,0.0,203.06,Organic Search,Completed
ORD02971,2023-06-23,CUST0657,Male,18-24,Central,Home & Kitchen,Scented Candle,1,111.6,0.05,106.02,Organic Search,Returned
ORD02972,2023-04-24,CUST0260,Female,25-34,West,Electronics,USB Hub,2,53.42,0.0,106.84,Email,Completed
ORD02973,2023-09-15,CUST0876,Female,35-44,East,Books,Novel,1,18.04,0.0,18.04,Paid Ad,Cancelled
ORD02974,2023-09-03,CUST0319,Other,55+,East,Electronics,Wireless Earbuds,1,259.94,0.1,233.95,Paid Ad,Completed
ORD02975,2023-06-24,CUST0907,Other,35-44,North,Home & Kitchen,Coffee Maker,4,93.38,0.1,336.17,Paid Ad,Returned
ORD02976,2023-02-14,CUST1053,Female,55+,West,Clothing,Sneakers,1,31.14,0.0,31.14,Email,Returned
ORD02977,2023-09-29,CUST0166,Female,55+,North,Electronics,Bluetooth Speaker,2,131.0,0.05,248.9,Social Media,Completed
ORD02978,2023-01-31,CUST0013,Other,45-54,North,Electronics,Bluetooth Speaker,1,121.46,0.2,97.17,Paid Ad,Returned
ORD02979,2023-08-27,CUST0437,Female,55+,North,Home & Kitchen,Scented Candle,1,61.25,0.05,58.19,Social Media,Completed
ORD02980,2023-11-21,CUST0813,Female,25-34,North,Books,Data Science Handbook,2,35.94,0.0,71.88,Organic Search,Completed
ORD02981,2023-07-06,CUST0422,Other,25-34,South,Home & Kitchen,Air Fryer,2,67.16,0.1,120.89,Social Media,Returned
ORD02982,2023-05-17,CUST0300,Male,18-24,Central,Home & Kitchen,Bed Sheets,1,152.68,0.0,152.68,Paid Ad,Returned
ORD02983,2023-08-27,CUST0271,Female,45-54,West,Clothing,T-Shirt,4,19.5,0.1,70.2,Email,Completed
ORD02984,2023-09-23,CUST0206,Male,25-34,East,Electronics,Bluetooth Speaker,1,48.54,0.0,48.54,Direct,Completed
ORD02985,2023-07-28,CUST0741,Other,18-24,West,Electronics,Wireless Earbuds,2,48.01,0.05,91.22,Paid Ad,Completed
ORD02986,2023-11-19,CUST0793,Other,45-54,East,Electronics,USB Hub,2,262.98,0.0,525.96,Direct,Completed
ORD02987,2023-03-06,CUST1158,Other,25-34,Central,Home & Kitchen,Bed Sheets,3,56.68,0.0,170.04,Organic Search,Returned
ORD02988,2023-07-20,CUST0628,Female,35-44,West,Beauty,Sunscreen,1,56.82,0.05,53.98,Email,Returned
ORD02989,2023-08-30,CUST0205,Male,18-24,North,Clothing,T-Shirt,1,19.18,0.0,19.18,Organic Search,Returned
ORD02990,2023-10-06,CUST0057,Female,25-34,North,Beauty,Sunscreen,1,16.47,0.05,15.65,Direct,Cancelled
ORD02991,2023-04-30,CUST0226,Other,45-54,West,Clothing,Jeans,1,48.4,0.0,48.4,Direct,Completed
ORD02992,2023-09-19,CUST0968,Male,18-24,Central,Home & Kitchen,Blender,4,85.98,0.0,343.92,Paid Ad,Cancelled
ORD02993,2023-07-29,CUST0877,Other,18-24,South,Clothing,Hoodie,1,77.43,0.0,77.43,Email,Completed
ORD02994,2023-06-27,CUST1027,Other,45-54,West,Electronics,Phone Case,3,261.01,0.05,743.88,Direct,Returned
ORD02995,2023-04-13,CUST0823,Male,45-54,North,Books,Novel,1,19.3,0.0,19.3,Email,Returned
ORD02996,2023-10-07,CUST0401,Male,35-44,South,Clothing,T-Shirt,1,74.54,0.0,74.54,Direct,Cancelled
ORD02997,2023-04-22,CUST0446,Other,18-24,East,Clothing,Hoodie,1,150.29,0.1,135.26,Social Media,Returned
ORD02998,2023-06-06,CUST1013,Female,25-34,Central,Beauty,Hair Mask,1,31.66,0.0,31.66,Email,Completed
ORD02999,2023-06-01,CUST0937,Male,55+,East,Home & Kitchen,Air Fryer,2,72.34,0.0,144.68,Email,Completed
ORD03000,2023-10-09,CUST1048,Female,55+,Central,Home & Kitchen,Coffee Maker,1,141.5,0.0,141.5,Paid Ad,Completed
ORD03001,2023-08-21,CUST0537,Other,35-44,South,Home & Kitchen,Scented Candle,1,164.8,0.15,140.08,Email,Completed
ORD03002,2023-09-18,CUST1046,Male,55+,East,Books,Novel,2,22.72,0.05,43.17,Email,Completed
ORD03003,2023-05-22,CUST0570,Female,55+,North,Electronics,USB Hub,5,202.18,0.0,1010.9,Direct,Completed
ORD03004,2023-08-11,CUST0162,Female,25-34,South,Clothing,Jacket,1,166.65,0.1,149.99,Social Media,Cancelled
ORD03005,2023-08-02,CUST0233,Other,25-34,East,Beauty,Lip Balm,2,71.7,0.15,121.89,Paid Ad,Returned
ORD03006,2023-09-27,CUST0542,Male,55+,Central,Beauty,Sunscreen,1,34.38,0.0,34.38,Organic Search,Returned
ORD03007,2023-10-21,CUST0263,Male,55+,West,Home & Kitchen,Coffee Maker,1,131.59,0.0,131.59,Direct,Completed
ORD03008,2023-02-01,CUST0915,Other,25-34,East,Electronics,Wireless Earbuds,1,188.73,0.05,179.29,Direct,Returned
ORD03009,2023-08-21,CUST1067,Male,18-24,West,Home & Kitchen,Bed Sheets,1,80.28,0.05,76.27,Social Media,Cancelled
ORD03010,2023-03-06,CUST0647,Male,35-44,North,Clothing,Hoodie,1,109.71,0.05,104.22,Paid Ad,Completed
ORD03011,2023-07-28,CUST0688,Other,25-34,East,Electronics,Wireless Earbuds,2,51.98,0.0,103.96,Email,Completed
ORD03012,2023-06-01,CUST0020,Other,18-24,Central,Clothing,T-Shirt,2,104.89,0.0,209.78,Email,Completed
ORD03013,2023-06-06,CUST0410,Male,55+,South,Clothing,Hoodie,1,80.27,0.2,64.22,Organic Search,Completed
ORD03014,2023-06-17,CUST0849,Other,25-34,South,Home & Kitchen,Blender,1,184.89,0.0,184.89,Organic Search,Returned
ORD03015,2023-08-11,CUST0146,Female,18-24,Central,Home & Kitchen,Scented Candle,1,96.21,0.05,91.4,Organic Search,Cancelled
ORD03016,2023-06-12,CUST1190,Female,55+,Central,Books,Data Science Handbook,2,32.7,0.05,62.13,Direct,Completed
ORD03017,2023-09-02,CUST0027,Female,35-44,East,Clothing,Jeans,1,129.21,0.0,129.21,Email,Completed
ORD03018,2023-06-29,CUST0236,Female,55+,South,Clothing,Sneakers,3,70.47,0.05,200.84,Email,Completed
ORD03019,2023-03-15,CUST0158,Female,45-54,North,Books,Data Science Handbook,1,27.81,0.1,25.03,Email,Cancelled
ORD03020,2023-09-14,CUST0636,Other,45-54,West,Books,Self-Help Guide,1,20.58,0.1,18.52,Direct,Completed
ORD03021,2023-05-31,CUST0682,Other,18-24,North,Electronics,Smart Watch,2,216.46,0.0,432.92,Direct,Completed
ORD03022,2023-07-05,CUST1123,Female,55+,East,Clothing,Sneakers,3,163.84,0.0,491.52,Organic Search,Completed
ORD03023,2023-08-23,CUST0298,Male,55+,Central,Clothing,Hoodie,1,179.86,0.05,170.87,Social Media,Completed
ORD03024,2023-06-12,CUST0661,Male,35-44,East,Electronics,Bluetooth Speaker,2,38.36,0.1,69.05,Direct,Completed
